drug_id,drug_N,file_name,imgfile,item_seq,json_file,back_color,camera_la,camera_lo,change_date,chart,color_class1,color_class2,di_class_no,di_company_mf,di_company_mf_en,di_edi_code,di_etc_otc_code,di_item_permit_date,dl_company,dl_company_en,dl_custom_shape,dl_idx,dl_mapping_code,dl_material,dl_material_en,dl_name,dl_name_en,drug_S,drug_dir,drug_shape,form_code_name,height,id,img_key,img_regist_ts,leng_long,leng_short,light_color,line_back,line_front,mark_code_back,mark_code_back_anal,mark_code_back_img,mark_code_front,mark_code_front_anal,mark_code_front_img,print_back,print_front,size,thick,width
K-034110,K-034110,K-034110_0_1_0_2_60_280_200.png,K-034110_0_1_0_2_60_280_200.png,201404293,TL_15_단일_unzipped/K-034110_json/K-034110_0_1_0_2_60_280_200.json,파랑색 배경,60,280,20190808.0,갈색의 장방형 필름코팅정,갈색,,[02220]진해거담제,,,,일반의약품,20140922,(주)아이월드제약,I-World Pharm,,34109,K-034110,마황|작약|건강|감초|계지|세신|오미자|반하,Asiasarum Root| Cinnamomi Ramulus| Ephedra Herb| Ginger| Licorice| Peony Root| Pinellia Tuber| Schisandra Fruit,소룡정 500mg/PTP,Soryoung Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426928131000054.jpg,20141013.0,18.0,8.5,주백색,-,,,,,,,,분할선,T 2,200,5.0,976
K-033746,K-033746,K-033746_0_0_0_2_90_080_200.png,K-033746_0_0_0_2_90_080_200.png,201403560,TL_15_단일_unzipped/K-033746_json/K-033746_0_0_0_2_90_080_200.json,검은색 배경,90,80,20161017.0,흰색의 장방형 필름코팅정,하양,,[01140]해열.진통.소염제,(주)마더스제약,Mother'S Pharmaceutical,670303810,일반의약품,20140731,코오롱제약(주),Kolon Pharm,"정제, 저작정",33745,K-033746,클로르족사존|아세트아미노펜,Acetaminophen| Chlorzoxazone,근편정 300mg/PTP,Geun-Pyeon Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426902269900065.jpg,20140919.0,14.0,8.1,주백색,,,,,,,,,CZ,KLN,200,6.0,976
K-033632,K-033632,K-033632_0_0_1_2_60_020_200.png,K-033632_0_0_1_2_60_020_200.png,201403403,TL_15_단일_unzipped/K-033632_json/K-033632_0_0_1_2_60_020_200.json,검은색 배경,60,20,20190921.0,흰색의 원형 정제,하양,,[02130]이뇨제,,,645304940,전문의약품,20140725,한림제약(주),Hanlim Pharm,"정제, 저작정",33631,K-033632,아세타졸아미드,Acetazolamide,아세타졸정(아세타졸아미드),Acetazole Tab.,정상알약,뒷면,원형,나정,1280,1,http://connectdi.com/design/img/drug/147426895558100003.jpg,20160407.0,11.0,11.0,주백색,,-,,,,,,,AT,H분할선L,200,5.0,976
K-034056,K-034056,K-034056_0_2_1_1_60_220_200.png,K-034056_0_2_1_1_60_220_200.png,201404160,TL_15_단일_unzipped/K-034056_json/K-034056_0_2_1_1_60_220_200.json,연회색 배경,60,220,20210209.0,옅은 자주색의 원형 필름코팅정,분홍,,[03960]당뇨병용제,"Astellas Pharma Tech Co., Ltd. Yaizu Technology Center",,677200260,전문의약품,20140905,한국아스텔라스제약(주),Astellas Pharma Korea,"정제, 저작정",34055,K-034056,이프라글리플로진L-프롤린,Ipragliflozin L-Proline,슈글렛정 50mg,Suglat Tab. 50mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NB2DoAuR1J.jpg,20150318.0,8.6,8.6,주광색,,,,,http://connectdi.com/design/img/drug/147938669511100003.jpg,,,http://connectdi.com/design/img/drug/147938669511100003.jpg,마크50,마크50,200,3.9,976
K-033208,K-033208,K-033208_0_2_1_1_90_140_200.png,K-033208_0_2_1_1_90_140_200.png,201402463,TL_15_단일_unzipped/K-033208_json/K-033208_0_2_1_1_90_140_200.json,연회색 배경,90,140,20190912.0,연분홍색의 원형 필름코팅정,분홍,,[02320]소화성궤양용제,,,671805710,전문의약품,20140530,대원제약(주),Daewon Pharmaceutical,"정제, 저작정",33207,K-033208,에스오메프라졸마그네슘삼수화물,Esomeprazole Magnesium Dihydrate,에스원엠프정 20mg,Eswonamp Tab. 20mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1MYTX0L3Ktb.jpg,20140711.0,7.9,7.9,주광색,,,,,,,,,,20S,200,3.7,976
K-033009,K-033009,K-033009_0_2_1_2_75_100_200.png,K-033009_0_2_1_2_75_100_200.png,201401963,TL_15_단일_unzipped/K-033009_json/K-033009_0_2_1_2_75_100_200.json,연회색 배경,75,100,20151015.0,갈색의 장방형 필름코팅정,갈색,,[01140]해열.진통.소염제,,,643605030,전문의약품,20140423,(주)녹십자,Green Cross Corp,"정제, 저작정",33008,K-033009,자오가·우슬·방풍·두충·구척·흑두건조엑스,Acanthopanax·Achyranthes·Ledebouriella etc Dried ext.,신바로정,Shinbaro Tab.,정상알약,뒷면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/148431162903300172.jpg,20140925.0,14.5,8.0,주백색,,,,,,,,,,S300,200,5.3,976
K-033025,K-033025,K-033025_0_1_0_1_60_080_200.png,K-033025_0_1_0_1_60_080_200.png,201401985,TL_15_단일_unzipped/K-033025_json/K-033025_0_1_0_1_60_080_200.json,파랑색 배경,60,80,20201113.0,분홍색의 타원형 필름코팅정,분홍,,[02190]기타의 순환계용약,,,643506890,전문의약품,20140424,한미약품(주),Hanmi Pharm,"정제, 저작정",33024,K-033025,아토르바스타틴칼슘삼수화물|이르베사르탄,Atorvastatin Calcium Hydrate| Irbesartan　,로벨리토정 300/20mg,Rovelito Tab. 300/20mg,정상알약,앞면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/149723224913900107.jpg,20140527.0,17.3,9.2,주광색,,,,,,,,,,IA-4,200,7.0,976
K-032900,K-032900,K-032900_0_0_0_1_75_080_200.png,K-032900_0_0_0_1_75_080_200.png,201401475,TL_15_단일_unzipped/K-032900_json/K-032900_0_0_0_1_75_080_200.json,검은색 배경,75,80,20190123.0,연한 주황색의 장방형 정제,주황,,[01140]해열.진통.소염제,,,670606850,일반의약품,20140328,(주)휴온스,Huons,"정제, 저작정",32899,K-032900,에페드린염산염|카페인무수물|아세트아미노펜,Acetaminophen| Caffeine Anhydrous| Ephedrine Hydrochloride,아페린씨정 200mg/병,Aferin-C Tab.,정상알약,앞면,장방형,나정,1280,1,http://connectdi.com/design/img/drug/1NOwp2F6ECD.jpg,20140429.0,13.8,6.3,주광색,,-,,,,,,,ATP,H분할선S,200,4.9,976
K-032190,K-032190,K-032190_0_0_1_1_90_040_200.png,K-032190_0_0_1_1_90_040_200.png,201310308,TL_15_단일_unzipped/K-032190_json/K-032190_0_0_1_1_90_040_200.json,검은색 배경,90,40,20210812.0,노란색의 양면이 볼록한  다이아몬드형의 필름코팅 정제,노랑,,[03960]당뇨병용제,AstraZeneca Pharmaceuticals LP,,650700840,전문의약품,20131126,한국아스트라제네카(주),Astrazeneca Korea,"정제, 저작정",32189,K-032190,다파글리플로진프로판디올수화물,Dapagliflozin Propanediol Hydrate,포시가정 10mg,Forxiga Tab. 10mg,정상알약,뒷면,마름모형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426799381700084.jpg,20140228.0,11.0,8.0,주광색,,,,,,,,,1428,10,200,3.0,976
K-033588,K-033588,K-033588_0_0_1_2_60_060_200.png,K-033588_0_0_1_2_60_060_200.png,201403321,TL_15_단일_unzipped/K-033588_json/K-033588_0_0_1_2_60_060_200.json,검은색 배경,60,60,20191014.0,청색의 타원형 필름코팅정제,파랑,,[01140]해열.진통.소염제,,,641704810,일반의약품,20140723,일양약품(주),Ilyang Pharmaceutical,"정제, 저작정",33587,K-033588,나프록센나트륨,Naproxen Sodium,일양나프록센나트륨정 275mg/PTP,Naproxen Sodium Tab. Ilyang,정상알약,뒷면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426892653100090.jpg,20140807.0,15.4,7.8,주백색,,,,,,,,,,IY NS,200,4.0,976
K-032606,K-032606,K-032606_0_2_0_2_60_340_200.png,K-032606_0_2_0_2_60_340_200.png,201400538,TL_15_단일_unzipped/K-032606_json/K-032606_0_2_0_2_60_340_200.json,연회색 배경,60,340,20210303.0,주홍색의 한면이 피라미드형인 정사각형 서방성 필름코팅정,분홍,,[01170]정신신경용제,Pfizer Ireland Pharmeceuticals,,648902770,전문의약품,20140206,한국화이자제약(주),Pfizer Korea,서방형정제,32605,K-032606,데스벤라팍신숙신산염일수화물,Desvenlafaxine Succinate Monohydrate　,프리스틱서방정 100mg,Pristiq ER Tab. 100mg,정상알약,앞면,사각형,서방성필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426837868200060.jpg,20140423.0,11.0,9.0,주백색,,,,,,,,,,W100,200,4.8,976
K-033046,K-033046,K-033046_0_0_0_2_70_140_200.png,K-033046_0_0_0_2_70_140_200.png,201402038,TL_15_단일_unzipped/K-033046_json/K-033046_0_0_0_2_70_140_200.json,검은색 배경,70,140,20210612.0,분홍색 원형의 필름 코팅정,분홍,,[03960]당뇨병용제,,,652105050,전문의약품,20140429,(주)한독,Handok,"정제, 저작정",33045,K-033046,테네리글립틴브롬화수소산염수화물,Teneligliptin Hydrobromide Hydrate,테넬리아정 20mg,Tenelia Tab. 20mg,정상알약,앞면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426862364000011.jpg,20150225.0,7.1,7.1,주백색,,,,,,,,,20,HD,200,3.2,976
K-033829,K-033829,K-033829_0_1_0_1_70_240_200.png,K-033829_0_1_0_1_70_240_200.png,201403744,TL_15_단일_unzipped/K-033829_json/K-033829_0_1_0_1_70_240_200.json,파랑색 배경,70,240,20210223.0,연한 노란색의 양면이 볼록하면서 모서리가 있는 원형 필름코팅정,노랑,,[03960]당뇨병용제,Boehringer Ingelheim Ellas A.E.,,653501460,전문의약품,20140812,한국베링거인겔하임(주),Boehringer Ingelheim Korea,"정제, 저작정",33828,K-033829,엠파글리플로진,Empagliflozin,자디앙정 10mg,Jardiance Tab. 10mg,정상알약,앞면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426906991700048.jpg,20141003.0,9.0,9.0,주광색,,,,,,,"집,화살,교회",http://connectdi.com/design/img/drug/147938647484100129.jpg,S 10,마크,200,3.0,976
K-032668,K-032668,K-032668_0_1_0_0_60_080_200.png,K-032668_0_1_0_0_60_080_200.png,201400806,TL_15_단일_unzipped/K-032668_json/K-032668_0_1_0_0_60_080_200.json,파랑색 배경,60,80,20210719.0,흰색 또는 미황색의 원형 필름코팅정제,하양,,[02190]기타의 순환계용약,,,641605770,전문의약품,20140221,(주)대웅제약,Daewoong Pharmaceutical,"정제, 저작정",32667,K-032668,로수바스타틴칼슘|올메사탄메독소밀,Olmesartan Medoxomil| Rosuvastatin Calcium,올로스타정 20/5mg,Olostar 20/5 Tab.,정상알약,앞면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/148111338421000147.jpg,20140317.0,9.66,9.66,전구색,,,,,,,,,,OL 20RO 5,200,6.09,976
K-034208,K-034208,K-034208_0_2_0_0_60_320_200.png,K-034208_0_2_0_0_60_320_200.png,201404480,TL_15_단일_unzipped/K-034208_json/K-034208_0_2_0_0_60_320_200.json,연회색 배경,60,320,20150501.0,흰색의 장방형 필름코팅정,하양,,[02390]기타의 소화기관용약,주식회사제뉴원사이언스,Kolmar Korea,"643802440,673400150",전문의약품,20140930,주식회사큐엘파마,Ql Pharma,"정제, 저작정",34207,K-034208,모사프리드시트르산염이수화물,Mosapride Citrate Hydrate,모사콜린정(모사프리드시트르산염이수화물),Mosacholine Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1N0GWNUQ5pN.jpg,20150116.0,9.5,5.0,전구색,-,,,,,,,,분할선,OU,200,3.5,976
K-033353,K-033353,K-033353_0_2_0_2_75_200_200.png,K-033353_0_2_0_2_75_200_200.png,201402867,TL_15_단일_unzipped/K-033353_json/K-033353_0_2_0_2_75_200_200.json,연회색 배경,75,200,20210316.0,흰색∼미황색의 원형 정제,하양,,[01140]해열.진통.소염제,대화제약(주),Dhpharm,694000680,전문의약품,20140627,대웅바이오(주),Daewoong Bio,"정제, 저작정",33352,K-033353,록소프로펜나트륨수화물,Loxoprofen Sodium Hydrate,대웅바이오록소프로펜정(록소프로펜나트륨수화물),Loxoprofen Tab. Daewoong Bio,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/147426878513600016.jpg,20140808.0,9.0,9.0,주백색,,,,,,,,,LOX,DWB,200,4.0,976
K-033024,K-033024,K-033024_0_2_1_2_75_320_200.png,K-033024_0_2_1_2_75_320_200.png,201401984,TL_15_단일_unzipped/K-033024_json/K-033024_0_2_1_2_75_320_200.json,연회색 배경,75,320,20201113.0,연분홍색의 타원형 필름코팅정,분홍,,[02190]기타의 순환계용약,,,643506880,전문의약품,20140424,한미약품(주),Hanmi Pharm,"정제, 저작정",33023,K-033024,아토르바스타틴칼슘삼수화물|이르베사르탄,Atorvastatin Calcium Trihydrate| Irbesartan,로벨리토정 300/10mg,Rovelito Tab. 300/10mg,정상알약,뒷면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/148829647856400010.jpg,20140527.0,16.0,8.6,주백색,,,,,,,,,,IA-3,200,6.1,976
K-033880,K-033880,K-033880_0_1_0_0_90_340_200.png,K-033880_0_1_0_0_90_340_200.png,201403839,TL_15_단일_unzipped/K-033880_json/K-033880_0_1_0_0_90_340_200.json,파랑색 배경,90,340,20210728.0,담황색의 달걀형 필름코팅정제,주황,,[01190]기타의 중추신경용약,,,645404270,전문의약품,20140819,제일약품(주),Jeil Pharmaceutical,"정제, 저작정",33879,K-033880,콜린알포세레이트,Choline Alfoscerate,글리틴정(콜린알포세레이트),Glitin Tab.,정상알약,앞면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1McvZckolrt.jpg,20190312.0,17.6,9.2,전구색,,,,,,,,,JIC,,200,6.6,976
K-032605,K-032605,K-032605_0_0_1_1_60_200_200.png,K-032605_0_0_1_1_60_200_200.png,201400537,TL_15_단일_unzipped/K-032605_json/K-032605_0_0_1_1_60_200_200.json,검은색 배경,60,200,20210303.0,엷은 분홍색의 한면이 피라미드형인 정사각형 서방성 필름코팅정,분홍,,[01170]정신신경용제,Pfizer Ireland Pharmeceuticals,,648902780,전문의약품,20140206,한국화이자제약(주),Pfizer Korea,서방형정제,32604,K-032605,데스벤라팍신숙신산염일수화물,Desvenlafaxine Succinate Monohydrate　,프리스틱서방정 50mg,Pristiq ER Tab. 50mg,정상알약,뒷면,사각형,서방성필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426837868200048.jpg,20140423.0,11.0,9.0,주광색,,,,,,,,,,W50,200,4.75,976
K-032083,K-032083,K-032083_0_1_0_2_75_260_200.png,K-032083_0_1_0_2_75_260_200.png,201309963,TL_15_단일_unzipped/K-032083_json/K-032083_0_1_0_2_75_260_200.json,파랑색 배경,75,260,20180614.0,흰색의 장방형 필름코팅정,하양,,[01140]해열.진통.소염제,콜마파마(주),Kolmar Pharma,643306670,일반의약품,20131029,(주)종근당,Chong Kun Dang Pharmaceutical,서방형정제,32082,K-032083,아세트아미노펜,Acetaminophen,펜잘이알서방정(아세트아미노펜),Penzal 8 hours ER Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/152345165220300070.jpg,20140205.0,19.2,7.7,주백색,,,,,,,,,,PENZAL ER,200,6.2,976
K-032012,K-032012,K-032012_0_1_1_1_90_080_200.png,K-032012_0_1_1_1_90_080_200.png,201309789,TL_15_단일_unzipped/K-032012_json/K-032012_0_1_1_1_90_080_200.json,파랑색 배경,90,80,20200622.0,황색의 원형정제,노랑,,[01170]정신신경용제,,,642706230,전문의약품,20131017,동화약품(주),Dong Wha Pharm,"정제, 저작정",32011,K-032012,클로자핀,Clozapine,클자핀정 100mg,Clzapine Tab. 100mg,정상알약,뒷면,원형,나정,1280,1,http://connectdi.com/design/img/drug/149723197859900042.jpg,20131029.0,10.0,10.0,주광색,-,,,,,,,,분할선,D-W100,200,3.8,976
K-033059,K-033059,K-033059_0_1_0_0_90_160_200.png,K-033059_0_1_0_0_90_160_200.png,201402060,TL_15_단일_unzipped/K-033059_json/K-033059_0_1_0_0_90_160_200.json,파랑색 배경,90,160,20160929.0,흰색의 장방형 필름코팅정제,하양,,[01140]해열.진통.소염제,(주)바스칸바이오제약,Baskhanbio Pharma,641704720,일반의약품,20140430,일양약품(주),Ilyang Pharmaceutical,"정제, 저작정",33058,K-033059,클로르족사존|아세트아미노펜,Acetaminophen| Chlorzoxazone,크로아존정 300mg/PTP,Chroazone Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1MovEOYgaY2.jpg,20140530.0,17.7,8.2,전구색,,,,,,,,,CZ,IY,200,5.1,976
K-032376,K-032376,K-032376_0_0_0_0_70_260_200.png,K-032376_0_0_0_0_70_260_200.png,201310917,TL_15_단일_unzipped/K-032376_json/K-032376_0_0_0_0_70_260_200.json,검은색 배경,70,260,20151228.0,노란색의 원형 당의정,노랑,,[03160]혼합비타민제(비타민AD 혼합제제를 제외),"Alinamin Pharma Tech Co., Ltd",,696300280,일반의약품,20131227,한국다케다제약(주),Takeda Pharmaceutical Korea,"정제, 저작정",32375,K-032376,푸르설티아민염산염|피리독신염산염|시아노코발라민|토코페롤숙시네이트칼슘|판토텐산칼슘 타입S|γ-오리자놀,Calcium Pantothenate Type S| Cyanocobalamin| Fursultiamine Hydrochloride| Pyridoxine Hydrochloride| Tocopherol Succinate Calcium| γ-Oryzanol,액티넘이엑스플러스정 36.39mg/병,Actinum EX Plus Tab.,정상알약,앞면,원형,당의정,1280,1,http://connectdi.com/design/img/drug/147426820767200059.jpg,20140123.0,9.2,9.2,전구색,,,,,,,,,,AM3020,200,4.8,976
K-033332,K-033332,K-033332_0_2_0_0_60_320_200.png,K-033332_0_2_0_0_60_320_200.png,201402832,TL_15_단일_unzipped/K-033332_json/K-033332_0_2_0_0_60_320_200.json,연회색 배경,60,320,20191104.0,흰색의 원형 정제,하양,,[01410]항히스타민제,(주)한국파비스제약,Pharvis Korea,641704790,일반의약품,20140625,일양약품(주),Ilyang Pharmaceutical,"정제, 저작정",33331,K-033332,슈도에페드린염산염|트리프롤리딘염산염수화물,Pseudoephedrine Hydrochloride| Triprolidine Hydrochloride Hydrate,노즈쏙정 20mg/PTP,Nose Ssok Tab.,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/1NZvdZ5CUcf.jpg,20150205.0,8.6,8.6,전구색,-,,,,,,,,분할선,NO,200,3.4,976
K-032104,K-032104,K-032104_0_1_0_1_70_080_200.png,K-032104_0_1_0_1_70_080_200.png,201310000,TL_15_단일_unzipped/K-032104_json/K-032104_0_1_0_1_70_080_200.json,파랑색 배경,70,80,20210220.0,진한 분홍색의 장방형 필름코팅정,분홍,,[06290]기타의 화학요법제,,,640006650,전문의약품,20131031,에이치케이이노엔(주),Hk Inno.N,"정제, 저작정",32103,K-032104,목시플록사신염산염,Moxifloxacin Hydrochloride,모벨록신정 400mg,Moveloxin Tab. 400mg,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NQk_pnrA0Q.jpg,20201224.0,17.2,7.1,주광색,,,,,,,,,M400,INO,200,5.7,976
K-032253,K-032253,K-032253_0_2_1_1_70_020_200.png,K-032253_0_2_1_1_70_020_200.png,201310516,TL_15_단일_unzipped/K-032253_json/K-032253_0_2_1_1_70_020_200.json,연회색 배경,70,20,20170403.0,흰색 원형의 씹어 먹는 정제,하양,,[03210]칼슘제,,,642203400,일반의약품,20131204,부광약품(주),Bukwang Pharm,"정제, 저작정",32252,K-032253,탄산칼슘|농축콜레칼시페롤과립,Calcium Carbonate| Cholecalciferol Concentrated Gr.,하드칼츄어블이지정,Hardcal Chewable Easy Tab.,정상알약,뒷면,원형,추어블정(저작정),1280,1,http://connectdi.com/design/img/drug/147426806030600175.jpg,20140121.0,12.2,12.2,주광색,,,,,,,,,,BK3,200,6.0,976
K-034484,K-034484,K-034484_0_0_0_0_60_060_200.png,K-034484_0_0_0_0_60_060_200.png,201405003,TL_15_단일_unzipped/K-034484_json/K-034484_0_0_0_0_60_060_200.json,검은색 배경,60,60,20210309.0,흰색의 원형 장용성 필름코팅정,하양,,[02190]기타의 순환계용약,(주)테라젠이텍스,Theragen Etex,698002540,일반의약품,20141028,콜마파마(주),Kolmar Pharma,장용정제,34483,K-034484,아스피린,Aspirin,아사프장용정 100mg,Asap Enteric coated Tab. 100mg,정상알약,앞면,원형,장용성필름코팅정,1280,1,http://connectdi.com/design/img/drug/148829217140600176.jpg,20150206.0,7.0,7.0,전구색,,,,,,,,,ΛS,BP,200,4.0,976
K-034460,K-034460,K-034460_0_2_0_0_75_300_200.png,K-034460_0_2_0_0_75_300_200.png,201404976,TL_15_단일_unzipped/K-034460_json/K-034460_0_2_0_0_75_300_200.json,연회색 배경,75,300,20191204.0,흰색의 장방형 필름코팅정,하양,,[01190]기타의 중추신경용약,,,648203840,전문의약품,20141028,(주)유영제약,Yooyoung Pharm,"정제, 저작정",34459,K-034460,리루졸,Riluzole,유리텍정(리루졸),Uritek Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426953978800076.jpg,20141211.0,10.1,5.2,전구색,,,,,,,Y,http://connectdi.com/design/img/drug/147938654295200058.jpg,LZ,마크,200,3.5,976
